0, -1, 8, 1, 2, 0, 124, 129
0, -1, 8, 1, 2, 1, 116, 127
0, -1, 8, 1, 2, 2, 112, 125
0, -1, 8, 1, 2, 3, 108, 123
0, -1, 8, 1, 2, 4, 104, 121
0, -1, 8, 1, 2, 5, 100, 119
0, -1, 8, 1, 2, 6, 96, 117
0, -1, 8, 1, 2, 7, 93, 115
0, -1, 8, 1, 2, 8, 97, 113
0, -1, 8, 1, 2, 9, 101, 111
0, -1, 8, 1, 2, 10, 105, 109
0, -1, 8, 1, 2, 11, 109, 107
0, -1, 8, 1, 2, 12, 113, 105
0, -1, 8, 1, 2, 13, 117, 103
0, -1, 8, 1, 2, 14, 121, 93
0, -1, 8, 1, 2, 15, 125, 91
0, -1, 8, 1, 2, 16, 127, 89
0, -1, 8, 1, 2, 17, 123, 87
0, -1, 8, 1, 2, 18, 119, 85
0, -1, 8, 1, 2, 19, 115, 83
0, -1, 8, 1, 2, 20, 111, 81
0, -1, 8, 1, 2, 21, 107, 101
0, -1, 8, 1, 2, 22, 103, 79
0, -1, 8, 1, 2, 23, 99, 99
0, -1, 8, 1, 2, 24, 95, 77
0, -1, 8, 1, 2, 25, 91, 97
0, -1, 8, 1, 2, 26, 87, 75
0, -1, 8, 1, 2, 27, 83, 95
0, -1, 8, 1, 2, 28, 79, 73
0, -1, 8, 1, 2, 29, 75, 71
0, -1, 8, 1, 2, 30, 71, 69
0, -1, 8, 1, 2, 31, 67, 67
0, -1, 8, 1, 2, 32, 63, 65
0, -1, 8, 1, 2, 33, 59, 63
0, -1, 8, 1, 2, 34, 55, 61
0, -1, 8, 1, 2, 35, 51, 59
0, -1, 8, 1, 2, 36, 47, 57
0, -1, 8, 1, 2, 37, 43, 55
0, -1, 8, 1, 2, 38, 39, 53
0, -1, 8, 1, 2, 39, 35, 51
0, -1, 8, 1, 2, 40, 31, 49
0, -1, 8, 1, 2, 41, 27, 47
0, -1, 8, 1, 2, 42, 23, 45
0, -1, 8, 1, 2, 43, 19, 43
0, -1, 8, 1, 2, 44, 15, 41
0, -1, 8, 1, 2, 45, 11, 39
0, -1, 8, 1, 2, 46, 7, 37
0, -1, 8, 1, 2, 47, 3, 35
0, -1, 8, 1, 2, 48, 1, 33
0, -1, 8, 1, 2, 49, 5, 31
0, -1, 8, 1, 2, 50, 9, 29
0, -1, 8, 1, 2, 51, 13, 27
0, -1, 8, 1, 2, 52, 17, 25
0, -1, 8, 1, 2, 53, 21, 23
0, -1, 8, 1, 2, 54, 25, 21
0, -1, 8, 1, 2, 55, 29, 19
0, -1, 8, 1, 2, 56, 33, 17
0, -1, 8, 1, 2, 57, 40, 15
0, -1, 8, 1, 2, 58, 36, 13
0, -1, 8, 1, 2, 59, 32, 11
0, -1, 8, 1, 2, 60, 28, 9
0, -1, 8, 1, 2, 61, 24, 7
0, -1, 8, 1, 2, 62, 20, 5
0, -1, 8, 1, 2, 63, 16, 3
0, -1, 8, 1, 2, 64, 128, 2
0, -1, 8, 1, 2, 65, 120, 4
0, -1, 8, 1, 2, 66, 126, 6
0, -1, 8, 1, 2, 67, 122, 8
0, -1, 8, 1, 2, 68, 118, 10
0, -1, 8, 1, 2, 69, 114, 12
0, -1, 8, 1, 2, 70, 110, 14
0, -1, 8, 1, 2, 71, 106, 16
0, -1, 8, 1, 2, 72, 102, 18
0, -1, 8, 1, 2, 73, 98, 20
0, -1, 8, 1, 2, 74, 94, 22
0, -1, 8, 1, 2, 75, 90, 24
0, -1, 8, 1, 2, 76, 86, 26
0, -1, 8, 1, 2, 77, 82, 28
0, -1, 8, 1, 2, 78, 78, 30
0, -1, 8, 1, 2, 79, 74, 32
0, -1, 8, 1, 2, 80, 70, 34
0, -1, 8, 1, 2, 81, 66, 36
0, -1, 8, 1, 2, 82, 68, 38
0, -1, 8, 1, 2, 83, 72, 40
0, -1, 8, 1, 2, 84, 76, 42
0, -1, 8, 1, 2, 85, 80, 44
0, -1, 8, 1, 2, 86, 84, 46
0, -1, 8, 1, 2, 87, 88, 48
0, -1, 8, 1, 2, 88, 92, 50
0, -1, 8, 1, 2, 89, 89, 52
0, -1, 8, 1, 2, 90, 85, 54
0, -1, 8, 1, 2, 91, 81, 56
0, -1, 8, 1, 2, 92, 77, 58
0, -1, 8, 1, 2, 93, 73, 60
0, -1, 8, 1, 2, 94, 69, 62
0, -1, 8, 1, 2, 95, 65, 64
0, -1, 8, 1, 2, 96, 61, 66
0, -1, 8, 1, 2, 97, 57, 68
0, -1, 8, 1, 2, 98, 53, 70
0, -1, 8, 1, 2, 99, 49, 72
0, -1, 8, 1, 2, 100, 45, 74
0, -1, 8, 1, 2, 101, 41, 76
0, -1, 8, 1, 2, 102, 37, 78
0, -1, 8, 1, 2, 103, 44, 80
0, -1, 8, 1, 2, 104, 48, 82
0, -1, 8, 1, 2, 105, 52, 84
0, -1, 8, 1, 2, 106, 56, 86
0, -1, 8, 1, 2, 107, 60, 88
0, -1, 8, 1, 2, 108, 64, 90
0, -1, 8, 1, 2, 109, 62, 92
0, -1, 8, 1, 2, 110, 59, 94
0, -1, 8, 1, 2, 111, 54, 96
0, -1, 8, 1, 2, 112, 50, 98
0, -1, 8, 1, 2, 113, 46, 100
0, -1, 8, 1, 2, 114, 42, 102
0, -1, 8, 1, 2, 115, 38, 104
0, -1, 8, 1, 2, 116, 34, 106
0, -1, 8, 1, 2, 117, 30, 108
0, -1, 8, 1, 2, 118, 26, 110
0, -1, 8, 1, 2, 119, 22, 112
0, -1, 8, 1, 2, 120, 18, 114
0, -1, 8, 1, 2, 121, 14, 116
0, -1, 8, 1, 2, 122, 10, 118
0, -1, 8, 1, 2, 123, 6, 120
0, -1, 8, 1, 2, 124, 2, 122
0, -1, 8, 1, 2, 125, 12, 124
0, -1, 8, 1, 2, 126, 8, 126
0, -1, 8, 1, 2, 127, 4, 128
1, -1, 7, 1, 2, 0, 124, 129
1, -1, 7, 1, 2, 1, 116, 127
1, -1, 7, 1, 2, 2, 112, 125
1, -1, 7, 1, 2, 3, 108, 123
1, -1, 7, 1, 2, 4, 104, 121
1, -1, 7, 1, 2, 5, 100, 119
1, -1, 7, 1, 2, 6, 96, 117
1, -1, 7, 1, 2, 7, 93, 115
1, -1, 7, 1, 2, 8, 97, 113
1, -1, 7, 1, 2, 9, 101, 111
1, -1, 7, 1, 2, 10, 105, 109
1, -1, 7, 1, 2, 11, 109, 107
1, -1, 7, 1, 2, 12, 113, 105
1, -1, 7, 1, 2, 13, 117, 103
1, -1, 7, 1, 2, 14, 121, 93
1, -1, 7, 1, 2, 15, 125, 91
1, -1, 7, 1, 2, 16, 127, 89
1, -1, 7, 1, 2, 17, 123, 87
1, -1, 7, 1, 2, 18, 119, 85
1, -1, 7, 1, 2, 19, 115, 83
1, -1, 7, 1, 2, 20, 111, 81
1, -1, 7, 1, 2, 21, 107, 101
1, -1, 7, 1, 2, 22, 103, 79
1, -1, 7, 1, 2, 23, 99, 99
1, -1, 7, 1, 2, 24, 95, 77
1, -1, 7, 1, 2, 25, 91, 97
1, -1, 7, 1, 2, 26, 87, 75
1, -1, 7, 1, 2, 27, 83, 95
1, -1, 7, 1, 2, 28, 79, 73
1, -1, 7, 1, 2, 29, 75, 71
1, -1, 7, 1, 2, 30, 71, 69
1, -1, 7, 1, 2, 31, 67, 67
1, -1, 7, 1, 2, 32, 63, 65
1, -1, 7, 1, 2, 33, 59, 63
1, -1, 7, 1, 2, 34, 55, 61
1, -1, 7, 1, 2, 35, 51, 59
1, -1, 7, 1, 2, 36, 47, 57
1, -1, 7, 1, 2, 37, 43, 55
1, -1, 7, 1, 2, 38, 39, 53
1, -1, 7, 1, 2, 39, 35, 51
1, -1, 7, 1, 2, 40, 31, 49
1, -1, 7, 1, 2, 41, 27, 47
1, -1, 7, 1, 2, 42, 23, 45
1, -1, 7, 1, 2, 43, 19, 43
1, -1, 7, 1, 2, 44, 15, 41
1, -1, 7, 1, 2, 45, 11, 39
1, -1, 7, 1, 2, 46, 7, 37
1, -1, 7, 1, 2, 47, 3, 35
1, -1, 7, 1, 2, 48, 1, 33
1, -1, 7, 1, 2, 49, 5, 31
1, -1, 7, 1, 2, 50, 9, 29
1, -1, 7, 1, 2, 51, 13, 27
1, -1, 7, 1, 2, 52, 17, 25
1, -1, 7, 1, 2, 53, 21, 23
1, -1, 7, 1, 2, 54, 25, 21
1, -1, 7, 1, 2, 55, 29, 19
1, -1, 7, 1, 2, 56, 33, 17
1, -1, 7, 1, 2, 57, 40, 15
1, -1, 7, 1, 2, 58, 36, 13
1, -1, 7, 1, 2, 59, 32, 11
1, -1, 7, 1, 2, 60, 28, 9
1, -1, 7, 1, 2, 61, 24, 7
1, -1, 7, 1, 2, 62, 20, 5
1, -1, 7, 1, 2, 63, 16, 3
1, -1, 7, 1, 2, 64, 128, 2
1, -1, 7, 1, 2, 65, 120, 4
1, -1, 7, 1, 2, 66, 126, 6
1, -1, 7, 1, 2, 67, 122, 8
1, -1, 7, 1, 2, 68, 118, 10
1, -1, 7, 1, 2, 69, 114, 12
1, -1, 7, 1, 2, 70, 110, 14
1, -1, 7, 1, 2, 71, 106, 16
1, -1, 7, 1, 2, 72, 102, 18
1, -1, 7, 1, 2, 73, 98, 20
1, -1, 7, 1, 2, 74, 94, 22
1, -1, 7, 1, 2, 75, 90, 24
1, -1, 7, 1, 2, 76, 86, 26
1, -1, 7, 1, 2, 77, 82, 28
1, -1, 7, 1, 2, 78, 78, 30
1, -1, 7, 1, 2, 79, 74, 32
1, -1, 7, 1, 2, 80, 70, 34
1, -1, 7, 1, 2, 81, 66, 36
1, -1, 7, 1, 2, 82, 68, 38
1, -1, 7, 1, 2, 83, 72, 40
1, -1, 7, 1, 2, 84, 76, 42
1, -1, 7, 1, 2, 85, 80, 44
1, -1, 7, 1, 2, 86, 84, 46
1, -1, 7, 1, 2, 87, 88, 48
1, -1, 7, 1, 2, 88, 92, 50
1, -1, 7, 1, 2, 89, 89, 52
1, -1, 7, 1, 2, 90, 85, 54
1, -1, 7, 1, 2, 91, 81, 56
1, -1, 7, 1, 2, 92, 77, 58
1, -1, 7, 1, 2, 93, 73, 60
1, -1, 7, 1, 2, 94, 69, 62
1, -1, 7, 1, 2, 95, 65, 64
1, -1, 7, 1, 2, 96, 61, 66
1, -1, 7, 1, 2, 97, 57, 68
1, -1, 7, 1, 2, 98, 53, 70
1, -1, 7, 1, 2, 99, 49, 72
1, -1, 7, 1, 2, 100, 45, 74
1, -1, 7, 1, 2, 101, 41, 76
1, -1, 7, 1, 2, 102, 37, 78
1, -1, 7, 1, 2, 103, 44, 80
1, -1, 7, 1, 2, 104, 48, 82
1, -1, 7, 1, 2, 105, 52, 84
1, -1, 7, 1, 2, 106, 56, 86
1, -1, 7, 1, 2, 107, 60, 88
1, -1, 7, 1, 2, 108, 64, 90
1, -1, 7, 1, 2, 109, 62, 92
1, -1, 7, 1, 2, 110, 59, 94
1, -1, 7, 1, 2, 111, 54, 96
1, -1, 7, 1, 2, 112, 50, 98
1, -1, 7, 1, 2, 113, 46, 100
1, -1, 7, 1, 2, 114, 42, 102
1, -1, 7, 1, 2, 115, 38, 104
1, -1, 7, 1, 2, 116, 34, 106
1, -1, 7, 1, 2, 117, 30, 108
1, -1, 7, 1, 2, 118, 26, 110
1, -1, 7, 1, 2, 119, 22, 112
1, -1, 7, 1, 2, 120, 18, 114
1, -1, 7, 1, 2, 121, 14, 116
1, -1, 7, 1, 2, 122, 10, 118
1, -1, 7, 1, 2, 123, 6, 120
1, -1, 7, 1, 2, 124, 2, 122
1, -1, 7, 1, 2, 125, 12, 124
1, -1, 7, 1, 2, 126, 8, 126
1, -1, 7, 1, 2, 127, 4, 128
2, -1, 6, 1, 2, 0, 124, 128
2, -1, 6, 1, 2, 1, 116, 126
2, -1, 6, 1, 2, 2, 112, 124
2, -1, 6, 1, 2, 3, 108, 122
2, -1, 6, 1, 2, 4, 104, 120
2, -1, 6, 1, 2, 5, 100, 118
2, -1, 6, 1, 2, 6, 96, 116
2, -1, 6, 1, 2, 7, 93, 114
2, -1, 6, 1, 2, 8, 97, 112
2, -1, 6, 1, 2, 9, 101, 110
2, -1, 6, 1, 2, 10, 105, 108
2, -1, 6, 1, 2, 11, 109, 106
2, -1, 6, 1, 2, 12, 113, 104
2, -1, 6, 1, 2, 13, 117, 102
2, -1, 6, 1, 2, 14, 121, 100
2, -1, 6, 1, 2, 15, 125, 98
2, -1, 6, 1, 2, 16, 127, 96
2, -1, 6, 1, 2, 17, 123, 94
2, -1, 6, 1, 2, 18, 119, 92
2, -1, 6, 1, 2, 19, 115, 90
2, -1, 6, 1, 2, 20, 111, 88
2, -1, 6, 1, 2, 21, 107, 86
2, -1, 6, 1, 2, 22, 103, 84
2, -1, 6, 1, 2, 23, 99, 82
2, -1, 6, 1, 2, 24, 95, 80
2, -1, 6, 1, 2, 25, 91, 78
2, -1, 6, 1, 2, 26, 87, 76
2, -1, 6, 1, 2, 27, 83, 74
2, -1, 6, 1, 2, 28, 79, 72
2, -1, 6, 1, 2, 29, 75, 70
2, -1, 6, 1, 2, 30, 71, 68
2, -1, 6, 1, 2, 31, 67, 66
2, -1, 6, 1, 2, 32, 63, 64
2, -1, 6, 1, 2, 33, 59, 62
2, -1, 6, 1, 2, 34, 55, 60
2, -1, 6, 1, 2, 35, 51, 58
2, -1, 6, 1, 2, 36, 47, 56
2, -1, 6, 1, 2, 37, 43, 54
2, -1, 6, 1, 2, 38, 39, 52
2, -1, 6, 1, 2, 39, 35, 50
2, -1, 6, 1, 2, 40, 31, 48
2, -1, 6, 1, 2, 41, 27, 46
2, -1, 6, 1, 2, 42, 23, 44
2, -1, 6, 1, 2, 43, 19, 42
2, -1, 6, 1, 2, 44, 15, 40
